Gene 1	Gene 2	Group 1	Group 2	Source	SynLet q-value	Buffer q-value
MAPK3	PARP1	Mapk	BrPa	no A549	1	1
MAPK3	BRCA2	Mapk	BrPa	no A549	1	1
MAPK3	AKT2	Mapk	AKT	no A549	1	1
MAPK3	MCL1	Mapk	Apop	no A549	1	1
MAPK3	WEE1	Mapk	Predict	no A549	1	1
MAPK3	UBB	Mapk	Red	no A549	1	1
MAPK3	UBB	Mapk	Red	All 6	0.529209607	1
MAPK3	CD81	Mapk	Ctrl	All 6	0.523684211	1
MAPK3	AKT2	Mapk	AKT	no HT29	1	1
MAPK3	HPRT intron	Mapk	Ctrl	no HT29	1	1
MAPK3	MAP2K2	Mapk	Mapk	no HT29	1	1
MAPK3	BCL2L2	Mapk	Apop	no HT29	1	1
MAPK3	BCL2L1	Mapk	Apop	no HT29	1	1
MAPK3	BRCA1	Mapk	BrPa	no HT29	1	1
MAPK3	UBC	Mapk	Red	no HT29	1	1
MAPK3	EEF2	Mapk	Ctrl	no HT29	1	1
MAPK3	CHEK1	Mapk	Predict	no HT29	1	1
MAPK3	CHEK2	Mapk	Predict	no HT29	1	1
MAPK3	HSP90AA1	Mapk	Predict	no HT29	1	1
MAPK3	6T	Mapk	Ctrl	no HT29	1	1
MAPK3	BCL2L1	Mapk	Apop	no Meljuso	1	1
MAPK3	AKT2	Mapk	AKT	no Meljuso	1	1
MAPK3	BCL2	Mapk	Apop	All 6	0.308518248	1
MAPK3	UBC	Mapk	Red	no Meljuso	1	1
MAPK3	CHEK2	Mapk	Predict	no Meljuso	1	1
MAPK3	BRCA1	Mapk	BrPa	no Meljuso	1	1
MAPK3	6T	Mapk	Ctrl	no Meljuso	1	1
MAPK3	IMPDH1	Mapk	Predict	no Meljuso	1	1
MAPK3	PARP1	Mapk	BrPa	no Meljuso	1	1
MAPK3	EEF2	Mapk	Ctrl	no OVCAR8	1	1
MAPK3	MAP2K2	Mapk	Mapk	no OVCAR8	1	1
MAPK3	UBC	Mapk	Red	no OVCAR8	1	1
MAPK3	BCL2L1	Mapk	Apop	no OVCAR8	1	1
MAPK3	AKT1	Mapk	AKT	All 6	0.068245283	1
MAPK3	MAPK1	Mapk	Mapk	All 6	0.0001	1
MAPK3	6T	Mapk	Ctrl	no OVCAR8	1	1
MAPK3	MAPK3	Mapk	Mapk	HT29	1	0.000611111
MAPK3	MAPK3	Mapk	Mapk	A375	1	0.0052
MAPK3	MAPK3	Mapk	Mapk	A549	1	0.005285714
MAPK3	AKT2	Mapk	AKT	A549	1	0.049101518
MAPK3	BCL2L1	Mapk	Apop	A549	1	0.05680291
MAPK3	HSP90AA1	Mapk	Predict	A375	1	0.073394097
MAPK3	MAPK3	Mapk	Mapk	OVCAR8	1	0.124557692
MAPK3	CHEK2	Mapk	Predict	A549	1	0.132576602
MAPK3	MCL1	Mapk	Apop	A549	1	0.259113766
MAPK3	WEE1	Mapk	Predict	A549	1	0.344548928
MAPK3	MTOR	Mapk	Predict	A549	1	0.352524937
MAPK3	WEE1	Mapk	Predict	A375	1	0.375134973
MAPK3	MAP2K1	Mapk	Mapk	A375	1	0.397127558
MAPK3	IMPDH1	Mapk	Predict	A549	1	0.414388801
MAPK3	MAP2K2	Mapk	Mapk	786O	1	0.464154934
MAPK3	BCL2L2	Mapk	Apop	A549	1	0.47115325
MAPK3	MTOR	Mapk	Predict	A375	1	0.476820503
MAPK3	PARP1	Mapk	BrPa	A375	1	0.484235317
MAPK3	CHEK1	Mapk	Predict	A375	1	0.498538055
MAPK3	UBC	Mapk	Red	A375	1	0.518240248
MAPK3	EEF2	Mapk	Ctrl	HT29	1	0.523141287
MAPK3	CHEK1	Mapk	Predict	786O	1	0.528095535
MAPK3	HSP90AA1	Mapk	Predict	HT29	1	0.533655522
MAPK3	MAP2K1	Mapk	Mapk	A549	1	0.585055404
MAPK3	EEF2	Mapk	Ctrl	A549	1	0.589436961
MAPK3	6T	Mapk	Ctrl	A375	0.97952193	0.636673611
MAPK3	CHEK1	Mapk	Predict	HT29	1	0.639009468
MAPK3	PARP2	Mapk	BrPa	HT29	1	0.649621072
MAPK3	MTOR	Mapk	Predict	Meljuso	1	0.658691343
MAPK3	PARP1	Mapk	BrPa	A549	1	0.670340039
MAPK3	BCL2L10	Mapk	Apop	A549	1	0.674262092
MAPK3	PARP2	Mapk	BrPa	A375	1	0.679760307
MAPK3	BCL2A1	Mapk	Apop	A549	1	0.734083326
MAPK3	MTOR	Mapk	Predict	HT29	1	0.742940119
MAPK3	BCL2L2	Mapk	Apop	A375	1	0.746086703
MAPK3	MAPK3	Mapk	Mapk	Meljuso	1	0.7475375
MAPK3	BRCA1	Mapk	BrPa	Meljuso	0.986621517	0.762763158
MAPK3	BRCA2	Mapk	BrPa	Meljuso	1	0.763454545
MAPK3	PARP1	Mapk	BrPa	Meljuso	1	0.766696003
MAPK3	MAP2K1	Mapk	Mapk	HT29	1	0.770451836
MAPK3	BCL2L1	Mapk	Apop	OVCAR8	0.986317308	0.77330743
MAPK3	BCL2	Mapk	Apop	A549	0.829240066	0.774920245
MAPK3	UBB	Mapk	Red	786O	0.961114553	0.778836224
MAPK3	CHEK2	Mapk	Predict	A375	1	0.779219575
MAPK3	BCL2L2	Mapk	Apop	HT29	1	0.787782034
MAPK3	PARP2	Mapk	BrPa	786O	0.993640625	0.787847735
MAPK3	HPRT intron	Mapk	Ctrl	Meljuso	0.985311111	0.798158654
MAPK3	MCL1	Mapk	Apop	A375	1	0.800675208
MAPK3	HPRT intron	Mapk	Ctrl	OVCAR8	0.986317308	0.802508214
MAPK3	AKT2	Mapk	AKT	Meljuso	0.99671772	0.812871666
MAPK3	IMPDH1	Mapk	Predict	Meljuso	1	0.833151853
MAPK3	UBC	Mapk	Red	Meljuso	0.911256369	0.855194048
MAPK3	HPRT intron	Mapk	Ctrl	A549	0.946341721	0.855585749
MAPK3	BCL2L10	Mapk	Apop	Meljuso	1	0.858374757
MAPK3	UBB	Mapk	Red	Meljuso	1	0.868411189
MAPK3	MCL1	Mapk	Apop	Meljuso	1	0.868579494
MAPK3	EEF2	Mapk	Ctrl	A375	1	0.86917843
MAPK3	BCL2A1	Mapk	Apop	Meljuso	0.803192661	0.870817992
MAPK3	EEF2	Mapk	Ctrl	786O	0.877571053	0.873774292
MAPK3	MCL1	Mapk	Apop	OVCAR8	1	0.879021249
MAPK3	AKT3	Mapk	AKT	Meljuso	1	0.885801715
MAPK3	UBB	Mapk	Red	A549	0.636104651	0.887004065
MAPK3	CD81	Mapk	Ctrl	A549	0.897973864	0.887004065
MAPK3	BRCA1	Mapk	BrPa	786O	1	0.887436726
MAPK3	PARP2	Mapk	BrPa	A549	0.94597351	0.898275547
MAPK3	MAP2K2	Mapk	Mapk	OVCAR8	1	0.899679318
MAPK3	MAP2K1	Mapk	Mapk	Meljuso	0.964578704	0.904188111
MAPK3	PARP2	Mapk	BrPa	OVCAR8	1	0.919173977
MAPK3	6T	Mapk	Ctrl	OVCAR8	1	0.920518276
MAPK3	HSP90AA1	Mapk	Predict	786O	0.961114553	0.924812471
MAPK3	IMPDH1	Mapk	Predict	A375	0.905205696	0.926491549
MAPK3	AKT3	Mapk	AKT	A549	1	0.927903102
MAPK3	6T	Mapk	Ctrl	786O	1	0.930501206
MAPK3	WEE1	Mapk	Predict	Meljuso	0.981921875	0.932584286
MAPK3	PARP2	Mapk	BrPa	Meljuso	0.985311111	0.932584286
MAPK3	BRCA2	Mapk	BrPa	OVCAR8	0.998059028	0.936677662
MAPK3	UBC	Mapk	Red	A549	0.962290441	0.937002508
MAPK3	PARP1	Mapk	BrPa	OVCAR8	1	0.939288025
MAPK3	BCL2L2	Mapk	Apop	Meljuso	0.958780512	0.941879526
MAPK3	BRCA2	Mapk	BrPa	A375	0.922721893	0.951810345
MAPK3	HPRT intron	Mapk	Ctrl	HT29	0.991163812	0.951835317
MAPK3	MAP2K1	Mapk	Mapk	OVCAR8	0.960334694	0.95518038
MAPK3	6T	Mapk	Ctrl	Meljuso	0.98942161	0.956353308
MAPK3	UBC	Mapk	Red	OVCAR8	0.848089109	0.959586988
MAPK3	BCL2L2	Mapk	Apop	OVCAR8	0.928317376	0.959586988
MAPK3	BCL2L10	Mapk	Apop	OVCAR8	0.960334694	0.959586988
MAPK3	CHEK1	Mapk	Predict	OVCAR8	0.960334694	0.959586988
MAPK3	BRCA1	Mapk	BrPa	OVCAR8	0.967424603	0.959586988
MAPK3	AKT3	Mapk	AKT	OVCAR8	0.979333062	0.959586988
MAPK3	AKT2	Mapk	AKT	HT29	0.932584459	0.966237403
MAPK3	UBC	Mapk	Red	786O	0.871076149	0.971544913
MAPK3	AKT2	Mapk	AKT	786O	0.871994536	0.971544913
MAPK3	HPRT intron	Mapk	Ctrl	786O	0.961114553	0.971544913
MAPK3	IMPDH1	Mapk	Predict	786O	0.871994536	0.973530325
MAPK3	HSP90AA1	Mapk	Predict	OVCAR8	0.776496154	0.973590786
MAPK3	MCL1	Mapk	Apop	786O	0.871076149	0.979458216
MAPK3	BRCA2	Mapk	BrPa	786O	0.963009943	0.979458216
MAPK3	CD81	Mapk	Ctrl	OVCAR8	0.960334694	0.979701037
MAPK3	WEE1	Mapk	Predict	OVCAR8	0.960334694	0.979701037
MAPK3	BRCA1	Mapk	BrPa	A549	0.946341721	0.981561381
MAPK3	CD81	Mapk	Ctrl	HT29	0.997051688	0.982063369
MAPK3	BRCA1	Mapk	BrPa	HT29	0.910181559	0.982528329
MAPK3	WEE1	Mapk	Predict	HT29	0.96708392	0.982528329
MAPK3	AKT1	Mapk	AKT	786O	0.950641638	0.990204284
MAPK3	HSP90AA1	Mapk	Predict	A549	0.853872832	0.990605422
MAPK3	CHEK1	Mapk	Predict	Meljuso	0.79690678	0.999202264
MAPK3	CHEK2	Mapk	Predict	786O	0.475346354	0.999987515
MAPK3	BCL2L10	Mapk	Apop	786O	0.530944956	0.999987515
MAPK3	MAPK1	Mapk	Mapk	786O	0.573549629	0.999987515
MAPK3	BCL2	Mapk	Apop	786O	0.625446465	0.999987515
MAPK3	MAP2K1	Mapk	Mapk	786O	0.639550595	0.999987515
MAPK3	BCL2A1	Mapk	Apop	786O	0.65638297	0.999987515
MAPK3	CD81	Mapk	Ctrl	786O	0.681007744	0.999987515
MAPK3	BCL2L1	Mapk	Apop	786O	0.682086951	0.999987515
MAPK3	AKT3	Mapk	AKT	786O	0.684208633	0.999987515
MAPK3	BCL2L2	Mapk	Apop	786O	0.68645869	0.999987515
MAPK3	WEE1	Mapk	Predict	786O	0.742152299	0.999987515
MAPK3	MTOR	Mapk	Predict	786O	0.7561218	0.999987515
MAPK3	PARP1	Mapk	BrPa	786O	0.775949781	0.999987515
MAP2K2	MAPK1	Mapk	Mapk	786O	1	0.724149548
MAPK3	MAPK1	Mapk	Mapk	A549	0.0001	1
MAPK3	MAPK1	Mapk	Mapk	HT29	0.0001	1
MAPK3	MAPK1	Mapk	Mapk	Meljuso	0.0001	1
MAPK3	MAPK1	Mapk	Mapk	OVCAR8	0.0001	1
MAPK3	MAPK1	Mapk	Mapk	A375	0.035975	1
MAPK3	AKT1	Mapk	AKT	A375	0.242518519	1
MAPK3	EEF2	Mapk	Ctrl	Meljuso	0.366266807	1
MAPK3	6T	Mapk	Ctrl	A549	0.444446289	1
MAPK3	CHEK1	Mapk	Predict	A549	0.454892413	1
MAPK3	AKT2	Mapk	AKT	OVCAR8	0.475219911	1
MAPK3	MAP2K2	Mapk	Mapk	Meljuso	0.480494486	1
MAPK3	AKT1	Mapk	AKT	OVCAR8	0.487393939	1
MAPK3	BCL2A1	Mapk	Apop	HT29	0.531121069	1
MAPK3	HSP90AA1	Mapk	Predict	Meljuso	0.544011667	1
MAPK3	BCL2L1	Mapk	Apop	A375	0.551463431	1
MAPK3	AKT1	Mapk	AKT	A549	0.595980018	1
MAPK3	MCL1	Mapk	Apop	HT29	0.660875215	1
MAPK3	IMPDH1	Mapk	Predict	OVCAR8	0.66403023	1
MAPK3	BCL2	Mapk	Apop	A375	0.665281868	1
MAPK3	BCL2A1	Mapk	Apop	OVCAR8	0.671480043	1
MAPK3	CHEK2	Mapk	Predict	Meljuso	0.673575279	1
MAPK3	BCL2	Mapk	Apop	OVCAR8	0.676050063	1
MAPK3	CD81	Mapk	Ctrl	Meljuso	0.687100962	1
MAPK3	CD81	Mapk	Ctrl	A375	0.703641919	1
MAPK3	BCL2L10	Mapk	Apop	A375	0.70614943	1
MAPK3	BRCA2	Mapk	BrPa	A549	0.741546169	1
MAPK3	CHEK2	Mapk	Predict	OVCAR8	0.744944958	1
MAPK3	AKT1	Mapk	AKT	Meljuso	0.750066487	1
MAPK3	AKT1	Mapk	AKT	HT29	0.752856204	1
MAPK3	BCL2A1	Mapk	Apop	A375	0.753067283	1
MAPK3	MTOR	Mapk	Predict	OVCAR8	0.753848393	1
MAPK3	UBB	Mapk	Red	A375	0.757461969	1
MAPK3	HPRT intron	Mapk	Ctrl	A375	0.7785	1
MAPK3	6T	Mapk	Ctrl	HT29	0.785674171	1
MAPK3	UBB	Mapk	Red	HT29	0.785751336	1
MAPK3	BCL2	Mapk	Apop	Meljuso	0.786530944	1
MAPK3	CHEK2	Mapk	Predict	HT29	0.798110692	1
MAPK3	PARP1	Mapk	BrPa	HT29	0.798354115	1
MAPK3	AKT3	Mapk	AKT	A375	0.833752434	1
MAPK3	BRCA1	Mapk	BrPa	A375	0.838122718	1
MAPK3	BRCA2	Mapk	BrPa	HT29	0.839866359	1
MAPK3	UBC	Mapk	Red	HT29	0.839866359	1
MAPK3	EEF2	Mapk	Ctrl	OVCAR8	0.843711905	1
MAPK3	MAP2K2	Mapk	Mapk	HT29	0.847349777	1
MAPK3	BCL2L1	Mapk	Apop	Meljuso	0.861826947	1
MAPK3	AKT2	Mapk	AKT	A375	0.88304383	1
MAPK3	IMPDH1	Mapk	Predict	HT29	0.889619892	1
MAPK3	BCL2L10	Mapk	Apop	HT29	0.898426723	1
MAPK3	BCL2L1	Mapk	Apop	HT29	0.912305762	1
MAPK3	BCL2	Mapk	Apop	HT29	0.929205882	1
MAPK3	AKT3	Mapk	AKT	HT29	0.930411874	1
MAPK3	UBB	Mapk	Red	OVCAR8	0.936601361	1
MAPK3	MAP2K2	Mapk	Mapk	A549	0.940293333	1
MAPK3	MAP2K2	Mapk	Mapk	A375	0.964167999	1
CHEK1	EEF2	Predict	Ctrl	All 6	1	0.032
CHEK1	EEF2	Predict	Ctrl	no Meljuso	1	0.037590909
CHEK1	BCL2L1	Predict	Apop	no A549	1	0.040611111
CHEK1	EEF2	Predict	Ctrl	no HT29	1	0.056291667
CHEK1	EEF2	Predict	Ctrl	no 786O	1	0.070529412
CHEK1	EEF2	Predict	Ctrl	no A549	1	0.072294118
CHEK1	EEF2	Predict	Ctrl	no A375	1	0.079884615
CHEK1	EEF2	Predict	Ctrl	no OVCAR8	1	0.081627451
CHEK1	BCL2L1	Predict	Apop	no Meljuso	1	0.08615625
CHEK1	BCL2L1	Predict	Apop	All 6	1	0.102842105
CHEK1	CHEK2	Predict	Predict	no 786O	1	0.103202899
CHEK1	AKT3	Predict	AKT	no HT29	1	0.111459459
CHEK1	CHEK1	Predict	Predict	All 6	0.104191176	1
CHEK1	BCL2L1	Predict	Apop	no HT29	1	0.195709091
CHEK1	CHEK2	Predict	Predict	no A549	1	0.208836957
CHEK1	CHEK2	Predict	Predict	no OVCAR8	1	0.220617978
CHEK1	BCL2L1	Predict	Apop	no 786O	1	0.245309524
CHEK1	AKT3	Predict	AKT	All 6	1	0.247406897
CHEK1	AKT3	Predict	AKT	no OVCAR8	1	0.265807692
CHEK1	AKT3	Predict	AKT	no Meljuso	1	0.277386555
CHEK1	CHEK2	Predict	Predict	no A375	1	0.28531068
CHEK1	CHEK2	Predict	Predict	no Meljuso	1	0.298039683
CHEK1	MCL1	Predict	Apop	no A549	1	0.308726115
CHEK1	BCL2L1	Predict	Apop	no A375	1	0.321964286
CHEK1	MTOR	Predict	Predict	no A549	1	0.34012426
CHEK1	MTOR	Predict	Predict	no 786O	1	0.341430233
CHEK1	HPRT intron	Predict	Ctrl	All 6	1	0.351128834
CHEK1	HPRT intron	Predict	Ctrl	no A549	1	0.367348837
CHEK1	CHEK2	Predict	Predict	no HT29	1	0.386885906
CHEK1	MTOR	Predict	Predict	no OVCAR8	1	0.395536145
CHEK1	HPRT intron	Predict	Ctrl	no 786O	1	0.399282609
CHEK1	HPRT intron	Predict	Ctrl	no HT29	1	0.399589404
WEE1	WEE1	Predict	Predict	All 6	0.107648649	1
CHEK1	MCL1	Predict	Apop	no HT29	1	0.412584416
CHEK1	BCL2L1	Predict	Apop	no OVCAR8	1	0.419190751
CHEK1	AKT2	Predict	AKT	no 786O	1	0.420154639
CHEK1	AKT3	Predict	AKT	no 786O	1	0.425080808
CHEK1	MAP2K1	Predict	Mapk	no 786O	1	0.440393035
CHEK1	HPRT intron	Predict	Ctrl	no Meljuso	1	0.44795082
CHEK1	HPRT intron	Predict	Ctrl	no OVCAR8	1	0.457403226
CHEK1	HPRT intron	Predict	Ctrl	no A375	1	0.457542484
CHEK1	BCL2L2	Predict	Apop	no 786O	1	0.492969432
CHEK1	MCL1	Predict	Apop	All 6	1	0.500327014
CHEK1	MCL1	Predict	Apop	no 786O	1	0.513456
CHEK1	AKT3	Predict	AKT	no A549	1	0.514365217
CHEK1	MTOR	Predict	Predict	no HT29	1	0.516848214
CHEK1	MAP2K1	Predict	Mapk	no A549	1	0.520784483
CHEK1	BCL2L10	Predict	Apop	no HT29	1	0.528546256
CHEK1	AKT2	Predict	AKT	no A549	1	0.545444898
CHEK1	MCL1	Predict	Apop	no Meljuso	1	0.547617117
CHEK1	MTOR	Predict	Predict	no Meljuso	1	0.551408889
CHEK1	BCL2L2	Predict	Apop	no OVCAR8	1	0.56580083
CHEK1	AKT3	Predict	AKT	no A375	1	0.569301508
CHEK1	AKT2	Predict	AKT	no A375	1	0.603493274
CHEK1	BRCA1	Predict	BrPa	no HT29	1	0.608940299
CHEK1	MAP2K1	Predict	Mapk	no A375	1	0.6174
CHEK1	BCL2A1	Predict	Apop	no A375	1	0.619366379
CHEK1	AKT2	Predict	AKT	All 6	1	0.621336918
CHEK1	UBC	Predict	Red	no OVCAR8	1	0.63610566
CHEK1	BCL2L2	Predict	Apop	All 6	1	0.653289655
CHEK1	BRCA1	Predict	BrPa	no 786O	1	0.666801282
CHEK1	UBC	Predict	Red	no A549	1	0.666894366
CHEK1	BCL2A1	Predict	Apop	no A549	1	0.668140351
CHEK1	IMPDH1	Predict	Predict	no A375	1	0.668186508
CHEK1	MTOR	Predict	Predict	no A375	1	0.676588933
CHEK1	MAP2K1	Predict	Mapk	All 6	1	0.67727619
CHEK1	UBC	Predict	Red	no 786O	1	0.681579439
CHEK1	MAP2K2	Predict	Mapk	no Meljuso	1	0.68437193
CHEK1	BRCA1	Predict	BrPa	no A549	1	0.692539792
CHEK1	MCL1	Predict	Apop	no OVCAR8	1	0.69789527
CHEK1	BCL2A1	Predict	Apop	All 6	1	0.71398773
CHEK1	BCL2A1	Predict	Apop	no Meljuso	1	0.714481481
CHEK1	BCL2L2	Predict	Apop	no A549	1	0.722047458
CHEK1	BCL2L2	Predict	Apop	no HT29	1	0.735389881
CHEK1	MAP2K2	Predict	Mapk	no OVCAR8	1	0.738521173
CHEK1	AKT2	Predict	AKT	no OVCAR8	1	0.740532468
CHEK1	MCL1	Predict	Apop	no A375	1	0.748154386
CHEK1	IMPDH1	Predict	Predict	no OVCAR8	1	0.748872727
CHEK1	MAP2K2	Predict	Mapk	no A375	1	0.757769759
CHEK1	MAP2K2	Predict	Mapk	All 6	1	0.761206304
CHEK1	BCL2L10	Predict	Apop	no A375	1	0.7724
CHEK1	MAPK3	Predict	Mapk	no A549	1	0.785420245
CHEK1	BRCA1	Predict	BrPa	All 6	1	0.79024581
CHEK1	BCL2L10	Predict	Apop	All 6	1	0.79115978
CHEK1	UBC	Predict	Red	no Meljuso	1	0.798660969
CHEK1	IMPDH1	Predict	Predict	no A549	1	0.79963964
CHEK1	UBC	Predict	Red	All 6	1	0.799840541
CHEK1	WEE1	Predict	Predict	All 6	0.108644737	1
CHEK1	IMPDH1	Predict	Predict	no HT29	1	0.810702479
CHEK1	BCL2L10	Predict	Apop	no 786O	1	0.814969613
CHEK1	MAP2K1	Predict	Mapk	no Meljuso	1	0.828556787
CHEK1	BRCA1	Predict	BrPa	no A375	1	0.829050147
CHEK1	BCL2A1	Predict	Apop	no HT29	1	0.834854447
CHEK1	BCL2L2	Predict	Apop	no A375	1	0.838311765
CHEK1	MAP2K1	Predict	Mapk	no OVCAR8	1	0.846973046
CHEK1	BCL2A1	Predict	Apop	no 786O	1	0.852724675
CHEK1	AKT1	Predict	AKT	no HT29	1	0.867994832
CHEK1	BCL2L10	Predict	Apop	no OVCAR8	1	0.86867374
CHEK1	AKT1	Predict	AKT	no A549	1	0.876756233
CHEK1	AKT1	Predict	AKT	All 6	1	0.886798526
CHEK1	MAP2K2	Predict	Mapk	no 786O	1	0.892997537
CHEK1	AKT1	Predict	AKT	no A375	1	0.900456044
CHEK1	UBB	Predict	Red	no A549	1	0.900840314
CHEK1	MAP2K2	Predict	Mapk	no HT29	1	0.900866834
CHEK1	MAPK3	Predict	Mapk	no Meljuso	1	0.904530184
CHEK1	AKT1	Predict	AKT	no 786O	1	0.904736077
CHEK1	BCL2L2	Predict	Apop	no Meljuso	1	0.912903646
CHEK1	MAPK1	Predict	Mapk	no Meljuso	1	0.915690909
CHEK1	BCL2A1	Predict	Apop	no OVCAR8	1	0.916479487
CHEK1	AKT2	Predict	AKT	no HT29	1	0.91724878
CHEK1	AKT1	Predict	AKT	no OVCAR8	1	0.93398533
CHEK1	BCL2L10	Predict	Apop	no A549	1	0.935517327
CHEK1	IMPDH1	Predict	Predict	no 786O	1	0.956657534
CHEK1	AKT2	Predict	AKT	no Meljuso	1	0.983559611
CHEK1	MAPK3	Predict	Mapk	no OVCAR8	1	0.9838125
CHEK1	PARP2	Predict	BrPa	All 6	1	1
CHEK1	BRCA2	Predict	BrPa	All 6	1	1
CHEK1	PARP1	Predict	BrPa	All 6	1	1
CHEK1	CD81	Predict	Ctrl	All 6	1	1
HSP90AA1	IMPDH1	Predict	Predict	All 6	0.316422535	1
CHEK1	BCL2	Predict	Apop	All 6	1	1
CHEK1	UBB	Predict	Red	All 6	1	1
CHEK1	CHEK1	Predict	Predict	no A549	0.012695652	1
CHEK1	CHEK1	Predict	Predict	no HT29	0.027777778	1
CHEK1	6T	Predict	Ctrl	no A549	0.081773585	1
CHEK1	CHEK1	Predict	Predict	no OVCAR8	0.085895833	1
CHEK1	WEE1	Predict	Predict	no OVCAR8	0.086938776	1
CHEK1	WEE1	Predict	Predict	no A375	0.097409091	1
CHEK1	WEE1	Predict	Predict	no Meljuso	0.09847541	1
CHEK1	6T	Predict	Ctrl	no A375	0.123857143	1
CHEK1	6T	Predict	Ctrl	no Meljuso	0.127446154	1
CHEK1	6T	Predict	Ctrl	no 786O	0.144521739	1
CHEK1	6T	Predict	Ctrl	no OVCAR8	0.148741935	1
CHEK1	6T	Predict	Ctrl	no HT29	0.161712121	1
CHEK1	WEE1	Predict	Predict	no A549	0.227481132	1
CHEK1	MAPK3	Predict	Mapk	All 6	1	1
CHEK1	CHEK1	Predict	Predict	no Meljuso	0.272883495	1
CHEK1	WEE1	Predict	Predict	no HT29	0.336451327	1
CHEK1	WEE1	Predict	Predict	no 786O	0.344137405	1
CHEK1	CHEK1	Predict	Predict	no A375	0.399	1
CHEK1	MAPK1	Predict	Mapk	no A375	0.559731429	1
CHEK1	CHEK1	Predict	Predict	no 786O	0.63264	1
CHEK1	MAPK1	Predict	Mapk	no HT29	0.652804348	1
CHEK1	MAPK1	Predict	Mapk	no A549	0.661243902	1
CHEK1	HSP90AA1	Predict	Predict	no HT29	0.760039604	1
CHEK1	PARP2	Predict	BrPa	no 786O	0.79196904	1
CHEK1	HSP90AA1	Predict	Predict	no A549	0.87218984	1
CHEK1	HSP90AA1	Predict	Predict	no A375	0.908744949	1
CHEK1	MAPK1	Predict	Mapk	no 786O	0.926186301	1
CHEK1	BRCA2	Predict	BrPa	no Meljuso	0.953358537	1
CHEK1	PARP2	Predict	BrPa	no Meljuso	0.953358537	1
CHEK1	UBB	Predict	Red	no A375	0.956335749	1
CHEK1	PARP1	Predict	BrPa	no A375	0.969055684	1
CHEK1	PARP2	Predict	BrPa	no A375	0.969055684	1
CHEK1	PARP2	Predict	BrPa	no HT29	0.972741855	1
CHEK1	MAPK1	Predict	Mapk	All 6	0.784137536	1
CHEK1	MAP2K1	Predict	Mapk	no HT29	0.998528256	1
CHEK1	BCL2	Predict	Apop	no 786O	1	1
CHEK1	BRCA2	Predict	BrPa	no 786O	1	1
CHEK1	CD81	Predict	Ctrl	no 786O	1	1
CHEK1	HSP90AA1	Predict	Predict	no 786O	1	1
CHEK1	MAPK3	Predict	Mapk	no 786O	1	1
CHEK1	PARP1	Predict	BrPa	no 786O	1	1
CHEK1	UBB	Predict	Red	no 786O	1	1
CHEK1	UBC	Predict	Red	no A375	1	1
CHEK1	BCL2	Predict	Apop	no A375	1	1
CHEK1	BRCA2	Predict	BrPa	no A375	1	1
CHEK1	CD81	Predict	Ctrl	no A375	1	1
CHEK1	MAPK3	Predict	Mapk	no A375	1	1
CHEK1	BCL2	Predict	Apop	no A549	1	1
CHEK1	BRCA2	Predict	BrPa	no A549	1	1
CHEK1	CD81	Predict	Ctrl	no A549	1	1
CHEK1	MAP2K2	Predict	Mapk	no A549	1	1
CHEK1	PARP1	Predict	BrPa	no A549	1	1
CHEK1	PARP2	Predict	BrPa	no A549	1	1
CHEK1	UBC	Predict	Red	no HT29	1	1
CHEK1	BCL2	Predict	Apop	no HT29	1	1
CHEK1	BRCA2	Predict	BrPa	no HT29	1	1
CHEK1	CD81	Predict	Ctrl	no HT29	1	1
CHEK1	MAPK3	Predict	Mapk	no HT29	1	1
CHEK1	PARP1	Predict	BrPa	no HT29	1	1
CHEK1	UBB	Predict	Red	no HT29	1	1
CHEK1	AKT1	Predict	AKT	no Meljuso	1	1
CHEK1	BCL2	Predict	Apop	no Meljuso	1	1
CHEK1	BCL2L10	Predict	Apop	no Meljuso	1	1
CHEK1	BRCA1	Predict	BrPa	no Meljuso	1	1
CHEK1	CD81	Predict	Ctrl	no Meljuso	1	1
CHEK1	HSP90AA1	Predict	Predict	no Meljuso	1	1
CHEK1	IMPDH1	Predict	Predict	no Meljuso	1	1
CHEK1	PARP1	Predict	BrPa	no Meljuso	1	1
CHEK1	UBB	Predict	Red	no Meljuso	1	1
IMPDH1	IMPDH1	Predict	Predict	All 6	0.37654902	1
MTOR	MTOR	Predict	Predict	All 6	0.575770833	1
CHEK1	6T	Predict	Ctrl	All 6	0.077559322	1
CHEK1	BCL2	Predict	Apop	no OVCAR8	1	1
CHEK1	BRCA1	Predict	BrPa	no OVCAR8	1	1
CHEK1	BRCA2	Predict	BrPa	no OVCAR8	1	1
CHEK1	CD81	Predict	Ctrl	no OVCAR8	1	1
CHEK1	HSP90AA1	Predict	Predict	no OVCAR8	1	1
CHEK1	MAPK1	Predict	Mapk	no OVCAR8	1	1
CHEK1	PARP1	Predict	BrPa	no OVCAR8	1	1
CHEK1	PARP2	Predict	BrPa	no OVCAR8	1	1
CHEK1	UBB	Predict	Red	no OVCAR8	1	1
CHEK1	UBB	Predict	Red	A375	1	0.138842105
CHEK1	BCL2L1	Predict	Apop	OVCAR8	1	0.152739192
CHEK1	MCL1	Predict	Apop	A375	1	0.208590476
CHEK1	BCL2L1	Predict	Apop	A375	1	0.257395776
CHEK1	EEF2	Predict	Ctrl	A549	1	0.267883492
