Symbol	Gene_ID	Rank	RSA.p-value	FDR
SIRT7	51547	3907	0.290023802	0.509120695
GNAT1	2779	3908	0.290098907	0.509120695
LTBP1	4052	3909	0.290100493	0.509120695
CXCL2	2920	3910	0.290220057	0.509120695
TAAR6	319100	3911	0.290263731	0.509120695
PLXNA3	55558	3912	0.290279853	0.509120695
TALDO1	6888	3913	0.290339659	0.509120695
CLEC4M	10332	3914	0.290388717	0.509120695
MAP2	4133	3915	0.290491178	0.509120695
TAAR8	83551	3916	0.290505622	0.509120695
CDK6	1021	3917	0.290556249	0.509120695
ADAM9	8754	3918	0.290608229	0.509120695
MPL	4352	3919	0.290878322	0.509463843
SMAD2	4087	3920	0.290998127	0.509543659
NCAPG	64151	3921	0.291237847	0.509833354
CNKSR3	154043	3922	0.291363599	0.509923443
NRBP1	29959	3923	0.291440339	0.509927731
CANX	821	3924	0.291528736	0.509952407
HEPACAM	220296	3925	0.291638849	0.510015047
PTPLA	9200	3926	0.291804053	0.510173973
TFEC	22797	3927	0.292347944	0.510879443
SIGMAR1	10280	3928	0.292520408	0.510879443
PPP2R5E	5529	3929	0.292619115	0.510879443
ALG6	29929	3930	0.29266535	0.510879443
MS4A4A	51338	3931	0.292724067	0.510879443
PEX14	5195	3932	0.292740978	0.510879443
PRL	5617	3933	0.29285129	0.510879443
STK38L	23012	3934	0.292859836	0.510879443
INSRR	3645	3935	0.292957285	0.510879443
LTBP4	8425	3936	0.29296162	0.510879443
HUNK	30811	3937	0.293073872	0.510879443
LRRC17	10234	3938	0.293100706	0.510879443
GPR97	222487	3939	0.293421825	0.511255793
AQP6	363	3940	0.293522585	0.511255793
TRPM3	80036	3941	0.293540076	0.511255793
DMRT1	1761	3942	0.294147593	0.512121696
DKFZP586H2123	25891	3943	0.294186458	0.512121696
PLCL1	5334	3944	0.294307283	0.512202127
SOX9	6662	3945	0.294465235	0.512213426
CD46	4179	3946	0.294488591	0.512213426
CR1L	1379	3947	0.294618732	0.512213426
CXCL5	6374	3948	0.294669557	0.512213426
GPR180	160897	3949	0.294686891	0.512213426
TRAPPC4	51399	3950	0.294790956	0.512248612
DFNA5	1687	3951	0.294856391	0.512248612
MARK1	4139	3952	0.295093554	0.51253091
PAQR3	152559	3953	0.295214658	0.512611539
LPHN3	23284	3954	0.295402588	0.512808135
CCR8	1237	3955	0.295824393	0.513027122
COX10	1352	3956	0.295836514	0.513027122
ZNF596	169270	3957	0.295942068	0.513027122
ADAMDEC1	27299	3958	0.295944187	0.513027122
PTPN14	5784	3959	0.295965716	0.513027122
TNNT2	7139	3960	0.295977186	0.513027122
TTBK2	146057	3961	0.296226834	0.513149846
GPR37	2861	3962	0.296306276	0.513149846
FAM155B	27112	3963	0.29636701	0.513149846
EFEMP2	30008	3964	0.29648799	0.513149846
CBS	875	3965	0.29661004	0.513149846
RAB5A	5868	3966	0.296661971	0.513149846
BTN1A1	696	3967	0.296733344	0.513149846
MAD2L2	10459	3968	0.296751659	0.513149846
GRM7	2917	3969	0.296814488	0.513149846
KCNMB3	27094	3970	0.296879794	0.513149846
CDH3	1001	3971	0.296914037	0.513149846
PTPN6	5777	3972	0.296945103	0.513149846
GPR37L1	9283	3973	0.297141045	0.513359208
GRLF1	2909	3974	0.297261415	0.513437935
RACGAP1	29127	3975	0.29744508	0.513625919
KCNB1	3745	3976	0.297725546	0.513898311
LIPA	3988	3977	0.297811691	0.513898311
NUAK1	9891	3978	0.29782743	0.513898311
EFNA5	1946	3979	0.298251776	0.514256841
XRCC4	7518	3980	0.298275199	0.514256841
STAT5A	6776	3981	0.298278568	0.514256841
GPIHBP1	338328	3982	0.298376477	0.514256841
CPS1	1373	3983	0.298501001	0.514256841
FGR	2268	3984	0.298537223	0.514256841
GSTCD	79807	3985	0.298559661	0.514256841
ADAM15	8751	3986	0.298667872	0.514314168
LHX9	56956	3987	0.298774706	0.514369095
KRIT1	889	3988	0.299161702	0.514769699
PTPN13	5783	3989	0.299232058	0.514769699
RLIM	51132	3990	0.299232386	0.514769699
DEFB4	1673	3991	0.299348196	0.514838561
QARS	5859	3992	0.299476848	0.514838561
LITAF	9516	3993	0.299660538	0.514838561
CNTNAP2	26047	3994	0.299695541	0.514838561
PAFAH2	5051	3995	0.299811294	0.514838561
SLC9A1	6548	3996	0.299821008	0.514838561
BMP2	650	3997	0.299844313	0.514838561
UXT	8409	3998	0.29987246	0.514838561
ADAP1	11033	3999	0.300065559	0.51504126
MAPK9	5601	4000	0.300274161	0.515211363
GPR133	283383	4001	0.300334793	0.515211363
LECT2	3950	4002	0.300389842	0.515211363
ITGB3	3690	4003	0.300540681	0.515324775
IL1RL1	9173	4004	0.300606119	0.515324775
OPRK1	4986	4005	0.300933345	0.515756924
IDS	3423	4006	0.301314775	0.516023704
GPR19	2842	4007	0.301430327	0.516023704
API5	8539	4008	0.301454931	0.516023704
MNAT1	4331	4009	0.301457025	0.516023704
DTNA	1837	4010	0.301464897	0.516023704
PXN	5829	4011	0.301672799	0.516250833
MAP3K8	1326	4012	0.302013668	0.516705338
IREB2	3658	4013	0.302113514	0.516731385
THEM4	117145	4014	0.302179455	0.516731385
SCYE1	9255	4015	0.302354227	0.51689552
BZRPL1	222642	4016	0.30242605	0.51689552
HTR4	3360	4017	0.302504814	0.51690143
ZIC3	7547	4018	0.302857955	0.517277276
PPFIA3	8541	4019	0.302931199	0.517277276
SF3A1	10291	4020	0.30310008	0.517277276
MAD1L1	8379	4021	0.303166741	0.517277276
ERCC2	2068	4022	0.303228527	0.517277276
KIF3A	11127	4023	0.303300436	0.517277276
NME2P1	283458	4024	0.303394572	0.517277276
ARNTL2	56938	4025	0.303428163	0.517277276
ADAM10	102	4026	0.303537597	0.517277276
SETD1B	23067	4027	0.303661291	0.517277276
OR8G2	26492	4028	0.303723152	0.517277276
AKR7A2	8574	4029	0.303738358	0.517277276
CACNA2D3	55799	4030	0.303748552	0.517277276
KIF23	9493	4031	0.303812991	0.517277276
MYL7	58498	4032	0.304084069	0.517277276
CBLB	868	4033	0.304094518	0.517277276
PAICS	10606	4034	0.304160664	0.517277276
TSPAN13	27075	4035	0.304196949	0.517277276
CHRM2	1129	4036	0.304314472	0.517277276
CCNG2	901	4037	0.304342285	0.517277276
PCMTD2	55251	4038	0.304347354	0.517277276
MSH4	4438	4039	0.304405378	0.517277276
PRKCSH	5589	4040	0.304470948	0.517277276
STX16	8675	4041	0.304533431	0.517277276
NEXN	91624	4042	0.304900312	0.517633867
TUBB6	84617	4043	0.305005335	0.517633867
GPR151	134391	4044	0.305038449	0.517633867
MPG	4350	4045	0.305086492	0.517633867
MAP3K13	9175	4046	0.305120429	0.517633867
GNG11	2791	4047	0.305521243	0.51818577
OSGEP	55644	4048	0.305695685	0.518349047
DUSP15	128853	4049	0.305768545	0.518349047
LMO2	4005	4050	0.305894256	0.518359397
MMP20	9313	4051	0.305925687	0.518359397
ZNF467	168544	4052	0.306040666	0.518366453
PBRM1	55193	4053	0.306080891	0.518366453
TNFSF18	8995	4054	0.306373407	0.518596073
APEX2	27301	4055	0.306378185	0.518596073
TRIML1	339976	4056	0.306443134	0.518596073
JUNB	3726	4057	0.306890628	0.51907437
PRKCG	5582	4058	0.306898541	0.51907437
MSL2	55167	4059	0.307062058	0.51907437
GNG8	94235	4060	0.30707484	0.51907437
ZACN	353174	4061	0.307103878	0.51907437
PAK7	57144	4062	0.307189677	0.519091566
TPTE2	93492	4063	0.307304499	0.519157785
CIT	11113	4064	0.307639503	0.519595853
AP1S2	8905	4065	0.308014899	0.519900863
SHROOM2	357	4066	0.308080586	0.519900863
PPP2R2C	5522	4067	0.308202058	0.519900863
SIAH1	6477	4068	0.308278388	0.519900863
CALCA	796	4069	0.308396644	0.519900863
ABL1	25	4070	0.308451939	0.519900863
ANK3	288	4071	0.30852706	0.519900863
SLAMF8	56833	4072	0.308540454	0.519900863
EXT2	2132	4073	0.308566605	0.519900863
SCPEP1	59342	4074	0.308577523	0.519900863
GK	2710	4075	0.308890673	0.520206522
CYB5R2	51700	4076	0.308910516	0.520206522
SLC25A16	8034	4077	0.309025125	0.520271881
RNF144A	9781	4078	0.309176718	0.520399459
ERBB2	2064	4079	0.309373587	0.520603163
DIAPH2	1730	4080	0.309454942	0.520612432
PPP1R14C	81706	4081	0.309825466	0.521108061
PRICKLE1	144165	4082	0.309994991	0.521265463
STAT6	6778	4083	0.310145655	0.521391079
LPO	4025	4084	0.310837523	0.522395236
STX2	2054	4085	0.310963441	0.522395236
ORC6L	23594	4086	0.31097129	0.522395236
RECQL4	9401	4087	0.311278404	0.522715601
NLRP1	22861	4088	0.311314303	0.522715601
NPBWR1	2831	4089	0.311502398	0.522903512
WDR5B	54554	4090	0.311593607	0.522928733
MORN2	729967	4091	0.31176236	0.523084048
P2RY6	5031	4092	0.312161575	0.523516037
GDF9	2661	4093	0.312224731	0.523516037
MSR1	4481	4094	0.312342576	0.523516037
TCL1A	8115	4095	0.31235107	0.523516037
ZMYND8	23613	4096	0.312429121	0.523516037
TGM5	9333	4097	0.312477448	0.523516037
C6orf25	80739	4098	0.312655955	0.52368728
ARSI	340075	4099	0.312799216	0.523799419
HGF	3082	4100	0.313141547	0.524244775
PDE6A	5145	4101	0.313489853	0.524699915
PTOV1	53635	4102	0.313711814	0.524853184
PLCZ1	89869	4103	0.313734355	0.524853184
PLXDC1	57125	4104	0.313996977	0.525072425
NMU	10874	4105	0.314018401	0.525072425
PNKP	11284	4106	0.314314242	0.525350087
PHPT1	29085	4107	0.314395666	0.525350087
EFCAB6	64800	4108	0.314504716	0.525350087
PDIK1L	149420	4109	0.314568227	0.525350087
WDR24	84219	4110	0.314623503	0.525350087
DTX3L	151636	4111	0.314643678	0.525350087
SSBP1	6742	4112	0.314758816	0.525414522
TXN	7295	4113	0.315155652	0.525901631
LGALS3BP	3959	4114	0.315203862	0.525901631
CEBPD	1052	4115	0.315306674	0.525945325
HDAC7	51564	4116	0.315532427	0.526194018
TRIM6	117854	4117	0.315724916	0.526387132
MMP16	4325	4118	0.31595274	0.526599489
RAB7L1	8934	4119	0.316005725	0.526599489
AKAP8L	26993	4120	0.31609537	0.526621024
SLC26A2	1836	4121	0.316222882	0.52670562
TLR6	10333	4122	0.316333156	0.526761471
SLC5A1	6523	4123	0.316444156	0.526818503
PBX1	5087	4124	0.316637526	0.527012604
UBE3B	89910	4125	0.317012365	0.527508575
TIMP3	7078	4126	0.317090195	0.527510203
GPR155	151556	4127	0.31723955	0.527543711
ACP6	51205	4128	0.31726405	0.527543711
TICAM2	353376	4129	0.317466677	0.527744006
RAB28	9364	4130	0.31758022	0.527744006
IFNA10	3446	4131	0.317658058	0.527744006
PIGK	10026	4132	0.31769205	0.527744006
BRF2	55290	4133	0.318006216	0.528138076
CDKN1A	1026	4134	0.318140202	0.528232788
EMX1	2016	4135	0.318332413	0.528258098
RRAS2	22800	4136	0.318379319	0.528258098
NEK5	341676	4137	0.318406139	0.528258098
ZNF443	10224	4138	0.318463288	0.528258098
COG1	9382	4139	0.318601467	0.528359621
GRIA1	2890	4140	0.319078528	0.529022951
CTSL1	1514	4141	0.319230546	0.52903403
DNMT3L	29947	4142	0.319281661	0.52903403
TRIM65	201292	4143	0.319332074	0.52903403
SMARCAL1	50485	4144	0.319435463	0.52903403
PIK3R5	23533	4145	0.319621567	0.52903403
INPP5A	3632	4146	0.319680325	0.52903403
PCMT1	5110	4147	0.31973484	0.52903403
TGM4	7047	4148	0.319739592	0.52903403
NOTCH1	4851	4149	0.319778874	0.52903403
ABCG2	9429	4150	0.320066228	0.529100669
TAS2R5	54429	4151	0.320074577	0.529100669
SEZ6L2	26470	4152	0.320076036	0.529100669
LOC442421	442421	4153	0.320127488	0.529100669
TRIM7	81786	4154	0.320260509	0.529193099
RAD23A	5886	4155	0.320392919	0.529284476
PTGES	9536	4156	0.320581308	0.52943022
GNG4	2786	4157	0.320795582	0.52943022
SLC25A14	9016	4158	0.320861647	0.52943022
CTNNB1	1499	4159	0.320864947	0.52943022
MBD3	53615	4160	0.3208668	0.52943022
ATP2A2	488	4161	0.321432249	0.53023575
HAGH	3029	4162	0.32165833	0.530386075
TBC1D22A	25771	4163	0.321677918	0.530386075
DOCK1	1793	4164	0.321807116	0.530471672
DPP8	54878	4165	0.321899914	0.530497241
RNF130	55819	4166	0.321997345	0.530530431
SUPT16H	11198	4167	0.322518399	0.531071496
ULBP2	80328	4168	0.322543482	0.531071496
ALOX15	246	4169	0.322673886	0.531071496
WIT1	51352	4170	0.322712195	0.531071496
RPGR	6103	4171	0.322712589	0.531071496
F2RL1	2150	4172	0.322906868	0.531142589
DDR2	4921	4173	0.322910551	0.531142589
SRF	6722	4174	0.323162104	0.531429009
TNFRSF18	8784	4175	0.323352137	0.531614148
USP15	9958	4176	0.323854021	0.532311782
DSCAML1	57453	4177	0.324074381	0.532546457
STAT3	6774	4178	0.324269274	0.532739181
MDM2	4193	4179	0.324544854	0.53281195
SLAMF6	114836	4180	0.324696457	0.53281195
POLN	353497	4181	0.324789418	0.53281195
CCL11	6356	4182	0.324832878	0.53281195
PTPN20B	26095	4183	0.324894968	0.53281195
YAP1	10413	4184	0.324948116	0.53281195
BAT3	7917	4185	0.324961142	0.53281195
ACAT2	39	4186	0.324984633	0.53281195
PKD2L1	9033	4187	0.325088549	0.53281195
RPS6KA3	6197	4188	0.325179936	0.53281195
CD55	1604	4189	0.325195798	0.53281195
CD300LF	146722	4190	0.325245057	0.53281195
PSEN2	5664	4191	0.325409236	0.532953709
BACH2	60468	4192	0.325505637	0.532984421
COMP	1311	4193	0.325812932	0.53335003
RNF113B	140432	4194	0.325896802	0.53335003
LCK	3932	4195	0.32596203	0.53335003
CALCB	797	4196	0.326092516	0.533388673
FRZB	2487	4197	0.326216832	0.533388673
GRIK5	2901	4198	0.326218772	0.533388673
RAB21	23011	4199	0.326418902	0.533588793
LRAT	9227	4200	0.32650542	0.533603144
H2AFZ	3015	4201	0.326736428	0.533852021
REEP5	7905	4202	0.326876254	0.533852021
SDHB	6390	4203	0.326954988	0.533852021
PHGDH	26227	4204	0.326968808	0.533852021
STAB1	23166	4205	0.327292016	0.534213283
SLC7A6	9057	4206	0.327345727	0.534213283
MSC	9242	4207	0.327741977	0.534691115
MYL3	4634	4208	0.327853448	0.534691115
CTLA4	1493	4209	0.327874471	0.534691115
HTR3B	9177	4210	0.327950116	0.534691115
PROM1	8842	4211	0.328077922	0.534772467
TMPRSS12	283471	4212	0.328205735	0.534781616
IL22	50616	4213	0.328239357	0.534781616
NRIP2	83714	4214	0.328447969	0.534994509
CLECL1	160365	4215	0.328710471	0.535274975
SALL2	6297	4216	0.328776121	0.535274975
BRMS1L	84312	4217	0.329170229	0.535445807
GP2	2813	4218	0.329235948	0.535445807
PMCH	5367	4219	0.329281472	0.535445807
IL1F8	27177	4220	0.329288747	0.535445807
FCN1	2219	4221	0.329367416	0.535445807
TXNDC9	10190	4222	0.329378715	0.535445807
ATRN	8455	4223	0.329433164	0.535445807
CCNA1	8900	4224	0.329505112	0.535445807
SIGLEC10	89790	4225	0.329634154	0.535528718
MAOB	4129	4226	0.329762055	0.535589885
EDNRB	1910	4227	0.329827862	0.535589885
TBC1D30	23329	4228	0.329983685	0.53564958
AUP1	550	4229	0.330154774	0.53564958
TMEM87B	84910	4230	0.330263134	0.53564958
SLA2	84174	4231	0.330284322	0.53564958
GPR107	57720	4232	0.330354678	0.53564958
GRM2	2912	4233	0.33048648	0.53564958
LOXL2	4017	4234	0.330552396	0.53564958
KIF2C	11004	4235	0.330600557	0.53564958
PTHLH	5744	4236	0.330655339	0.53564958
MRGPRX1	259249	4237	0.330767232	0.53564958
M6PR	4074	4238	0.330790986	0.53564958
SLC25A2	83884	4239	0.330816159	0.53564958
NTN1	9423	4240	0.330879111	0.53564958
LANCL1	10314	4241	0.331214664	0.536066365
DGCR6	8214	4242	0.331454261	0.536270455
MLLT4	4301	4243	0.331586935	0.536270455
EID2	163126	4244	0.331619635	0.536270455
CPO	130749	4245	0.331653275	0.536270455
ERBB3	2065	4246	0.331891704	0.536446809
SEMA3G	56920	4247	0.331918648	0.536446809
PTPN18	26469	4248	0.332066915	0.5365601
TXNRD1	7296	4249	0.332316754	0.536741616
TLK2	11011	4250	0.332515828	0.536741616
LIN7B	64130	4251	0.332600689	0.536741616
FANCA	2175	4252	0.33277891	0.536741616
SIRT5	23408	4253	0.332847648	0.536741616
PYGM	5837	4254	0.3328811	0.536741616
IFNA21	3452	4255	0.332914017	0.536741616
MUC4	4585	4256	0.332971851	0.536741616
CA8	767	4257	0.332997477	0.536741616
CYP1A2	1544	4258	0.332998229	0.536741616
FBXO24	26261	4259	0.333046759	0.536741616
C13orf34	79866	4260	0.333126945	0.536741616
OR6B2	389090	4261	0.333225333	0.536741616
BRSK1	84446	4262	0.333462477	0.536741616
CFLAR	8837	4263	0.333499521	0.536741616
RFPL4A	342931	4264	0.333579514	0.536741616
DNM1	1759	4265	0.333595208	0.536741616
MAP4K4	9448	4266	0.333661589	0.536741616
IL2RA	3559	4267	0.333727979	0.536741616
ANGPTL5	253935	4268	0.333743184	0.536741616
IL18RAP	8807	4269	0.334117507	0.537084996
KCNN3	3782	4270	0.334149472	0.537084996
TBR1	10716	4271	0.334192989	0.537084996
ATP1A3	478	4272	0.334269683	0.537084996
DCLRE1C	64421	4273	0.334458928	0.5372633
PVRL1	5818	4274	0.334725025	0.537403731
GINS2	51659	4275	0.334791574	0.537403731
BTN3A2	11118	4276	0.334858133	0.537403731
CUL2	8453	4277	0.334978358	0.537403731
HSD11B1L	374875	4278	0.335057869	0.537403731
OR2F1	26211	4279	0.335124468	0.537403731
ASB17	127247	4280	0.335163909	0.537403731
GRIN2A	2903	4281	0.335172694	0.537403731
TOP1P1	7151	4282	0.335370727	0.537446613
DHH	50846	4283	0.335454089	0.537446613
GPBAR1	151306	4284	0.33556538	0.537446613
HNRNPU	3192	4285	0.33557001	0.537446613
NDUFV1	4723	4286	0.335590936	0.537446613
RAB39B	116442	4287	0.33578792	0.537636642
SCN3B	55800	4288	0.336191397	0.538138504
ELA1	1990	4289	0.336258165	0.538138504
WISP3	8838	4290	0.336863112	0.538980979
MYL6	4637	4291	0.336972935	0.539031048
MSX2	4488	4292	0.337082782	0.539081131
NRK	203447	4293	0.337197786	0.539139437
ABCB11	8647	4294	0.337364146	0.539279809
RPS6KB2	6199	4295	0.337595606	0.539457311
KDM5A	5927	4296	0.337632373	0.539457311
NODAL	4838	4297	0.337895944	0.539752795
AHRR	57491	4298	0.338010246	0.539809755
ATRX	546	4299	0.338601302	0.540117026
STRADB	55437	4300	0.338735564	0.540117026
STAMBP	10617	4301	0.338841872	0.540117026
JAKMIP1	152789	4302	0.338863046	0.540117026
LONP2	83752	4303	0.338893311	0.540117026
NPEPL1	79716	4304	0.3388987	0.540117026
PEX19	5824	4305	0.33905641	0.540117026
HTT	3064	4306	0.339092822	0.540117026
NCK2	8440	4307	0.339138591	0.540117026
TIMM8A	1678	4308	0.339205797	0.540117026
SUCNR1	56670	4309	0.339247102	0.540117026
OR2W3	343171	4310	0.339340961	0.540117026
NR2F6	2063	4311	0.339425369	0.540117026
RAB23	51715	4312	0.339505452	0.540117026
CXCR7	57007	4313	0.339562552	0.540117026
SHARPIN	81858	4314	0.339691432	0.540117026
RARRES2	5919	4315	0.339716201	0.540117026
ITLN2	142683	4316	0.339743805	0.540117026
TSLP	85480	4317	0.339836712	0.540117026
GUCY2F	2986	4318	0.339894834	0.540117026
ARSH	347527	4319	0.33994718	0.540117026
RARRES3	5920	4320	0.340013049	0.540117026
TRA2B	6434	4321	0.34022699	0.540117026
ZAN	7455	4322	0.340282453	0.540117026
AFM	173	4323	0.340303976	0.540117026
PLEKHM2	23207	4324	0.340356685	0.540117026
GH1	2688	4325	0.340402208	0.540117026
PMPCA	23203	4326	0.340448358	0.540117026
MYH10	4628	4327	0.340484611	0.540117026
CKMT2	1160	4328	0.340622825	0.54021143
MTMR8	55613	4329	0.340821741	0.540348497
PDPR	55066	4330	0.340955531	0.540348497
LIG1	3978	4331	0.340991279	0.540348497
TRHR	7201	4332	0.341024139	0.540348497
PPAN	56342	4333	0.341159121	0.54043762
VEGFA	7422	4334	0.341429206	0.540740671
SERPINB2	5055	4335	0.341969856	0.541389092
GDAP1	54332	4336	0.341996373	0.541389092
ADM2	79924	4337	0.342106842	0.541439097
ABCA10	10349	4338	0.342308089	0.541581107
KIF11	3832	4339	0.342354374	0.541581107
PPP1R3F	89801	4340	0.342443452	0.541597202
CLEC7A	64581	4341	0.342619565	0.541668832
APOB48R	55911	4342	0.342646572	0.541668832
SOCS1	8651	4343	0.342841539	0.54185225
SMYD5	10322	4344	0.34300396	0.541984158
MAEA	10296	4345	0.343220547	0.542201573
KIF6	221458	4346	0.343321074	0.542235585
HMGN2	3151	4347	0.343831602	0.542711916
GLRA1	2741	4348	0.34386719	0.542711916
PTPRG	5793	4349	0.343935098	0.542711916
EIF2AK2	5610	4350	0.344206829	0.542711916
IL2RG	3561	4351	0.344410733	0.542711916
RGS11	8786	4352	0.344420632	0.542711916
UNQ9391	203074	4353	0.344421088	0.542711916
EVI5L	115704	4354	0.344478721	0.542711916
FGF19	9965	4355	0.344533624	0.542711916
FES	2242	4356	0.344643773	0.542711916
RNF126	55658	4357	0.344750731	0.542711916
ADAM29	11086	4358	0.344883973	0.542711916
UBD	10537	4359	0.345010965	0.542711916
41341	220972	4360	0.345128987	0.542711916
LMTK3	114783	4361	0.345194307	0.542711916
LTF	4057	4362	0.34530605	0.542711916
DAP3	7818	4363	0.345363483	0.542711916
PMS2L5	5383	4364	0.345381428	0.542711916
HECTD2	143279	4365	0.345499751	0.542711916
RNF167	26001	4366	0.3455679	0.542711916
MMP10	4319	4367	0.345634485	0.542711916
ADCY10	55811	4368	0.345744495	0.542711916
PSENEN	55851	4369	0.345767615	0.542711916
AKAP4	8852	4370	0.345772408	0.542711916
ARHGEF5	7984	4371	0.345816807	0.542711916
GPR78	27201	4372	0.345840598	0.542711916
KIF4B	285643	4373	0.345883448	0.542711916
MMEL1	79258	4374	0.345896511	0.542711916
DUSP1	1843	4375	0.345977008	0.542711916
GADD45A	1647	4376	0.346045227	0.542711916
CLCN2	1181	4377	0.346073726	0.542711916
PPFIA1	8500	4378	0.346250975	0.542834504
GATA2	2624	4379	0.346310066	0.542834504
ANKRD30A	91074	4380	0.346404262	0.542858186
CNR2	1269	4381	0.346523049	0.542920385
CCL19	6363	4382	0.346727981	0.54300294
CPB2	1361	4383	0.346733958	0.54300294
CMPK1	51727	4384	0.346933004	0.543190725
SLC7A1	6541	4385	0.34743353	0.543825455
APOA5	116519	4386	0.34749686	0.543825455
TGFBR1	7046	4387	0.348161202	0.544740937
ADCK4	79934	4388	0.348439285	0.545051789
IL12B	3593	4389	0.348645066	0.545072127
REL	5966	4390	0.348709518	0.545072127
ANGPT4	51378	4391	0.34871368	0.545072127
TNFRSF1A	7132	4392	0.348807573	0.545072127
SDCBP	6386	4393	0.34891861	0.545072127
GPR68	8111	4394	0.348928748	0.545072127
PTK2B	2185	4395	0.349147922	0.545290407
GPR65	8477	4396	0.349367042	0.545338635
LRRN1	57633	4397	0.349400378	0.545338635
MAN2A1	4124	4398	0.34941715	0.545338635
FH	2271	4399	0.34964982	0.545577714
PTPRM	5797	4400	0.349914597	0.545866771
KCNN4	3783	4401	0.350100303	0.545996609
WASF2	10163	4402	0.350156916	0.545996609
KCNMB2	10242	4403	0.350277965	0.546061311
KCNAB1	7881	4404	0.350456036	0.546214857
RPE65	6121	4405	0.350707897	0.546326041
USP4	7375	4406	0.350752899	0.546326041
LCMT2	9836	4407	0.350789967	0.546326041
AES	166	4408	0.350845744	0.546326041
CD247	919	4409	0.35105259	0.546507569
KLK2	3817	4410	0.351121559	0.546507569
FTH1	2495	4411	0.351287492	0.546532337
LRWD1	222229	4412	0.351397537	0.546532337
TAAR1	134864	4413	0.351465758	0.546532337
C15orf27	123591	4414	0.351466557	0.546532337
PDCD4	27250	4415	0.351535587	0.546532337
F5	2153	4416	0.351742738	0.546654898
OR4D2	124538	4417	0.351773701	0.546654898
PCMTD1	115294	4418	0.351949981	0.546698501
AGT	183	4419	0.351992157	0.546698501
PPP2R4	5524	4420	0.352101364	0.546698501
KIDINS220	57498	4421	0.352226447	0.546698501
RBM10	8241	4422	0.352288535	0.546698501
PCSK4	54760	4423	0.352417093	0.546698501
GPR119	139760	4424	0.352503076	0.546698501
GDNF	2668	4425	0.352620342	0.546698501
ALDH1B1	219	4426	0.352687103	0.546698501
PA2G4	5036	4427	0.352687363	0.546698501
P4HB	5034	4428	0.35269809	0.546698501
GFRA3	2676	4429	0.352941921	0.546698501
IL1RAP	3556	4430	0.352954158	0.546698501
